Month,Place,Outdoor.Temperatures
Feb,1.Concord,51.3
Feb,1.Concord,52.9
Feb,1.Concord,51.3
Feb,1.Concord,52
Feb,1.Concord,51.1
Feb,1.Concord,51.6
Feb,1.Concord,51.3
Feb,1.Concord,51.3
Feb,1.Concord,50.9
Feb,1.Concord,50
Feb,1.Concord,50
Feb,1.Concord,50
Feb,1.Concord,50
Feb,1.Concord,50
Feb,1.Concord,50
Feb,1.Concord,50
Feb,1.Concord,50
Feb,1.Concord,50
Feb,1.Concord,50
Feb,1.Concord,50
Feb,1.Concord,51.1
Feb,1.Concord,51.1
Feb,1.Concord,52
Feb,1.Concord,53.8
Feb,1.Concord,54.7
Feb,1.Concord,56.3
Feb,1.Concord,59
Feb,1.Concord,61.9
Feb,1.Concord,61.5
Feb,1.Concord,59.9
Feb,1.Concord,58.8
Feb,1.Concord,57
Feb,1.Concord,56.8
Feb,1.Concord,54.9
Feb,1.Concord,53.6
Feb,1.Concord,53.8
Feb,1.Concord,53.2
Feb,1.Concord,53.8
Feb,1.Concord,52.2
Feb,1.Concord,52.9
Feb,1.Concord,52
Feb,1.Concord,52
Feb,1.Concord,52
Feb,1.Concord,52.2
Feb,1.Concord,53.2
Feb,1.Concord,54.3
Feb,1.Concord,55
Feb,1.Concord,55.9
Feb,1.Concord,57
Feb,1.Concord,57.9
Feb,1.Concord,59.2
Feb,1.Concord,59.7
Feb,1.Concord,57.9
Feb,1.Concord,57.4
Feb,1.Concord,57.7
Feb,1.Concord,55.8
Feb,1.Concord,54.9
Feb,1.Concord,53.8
Feb,1.Concord,53.4
Feb,1.Concord,52.9
Feb,1.Concord,52.2
Feb,1.Concord,52.9
Feb,1.Concord,52
Feb,1.Concord,52
Feb,1.Concord,51.3
Feb,1.Concord,51.1
Feb,1.Concord,50.9
Feb,1.Concord,50.2
Feb,1.Concord,51.3
Feb,1.Concord,52.2
Feb,1.Concord,54.1
Feb,1.Concord,56.1
Feb,1.Concord,58.1
Feb,1.Concord,60.3
Feb,1.Concord,60.8
Feb,1.Concord,58.8
Feb,1.Concord,58.6
Feb,1.Concord,59.2
Feb,1.Concord,59.9
Feb,1.Concord,57.9
Feb,1.Concord,57.6
Feb,1.Concord,54.9
Feb,1.Concord,54
Feb,1.Concord,54
Feb,1.Concord,53.8
Feb,1.Concord,52
Feb,1.Concord,51.8
Feb,1.Concord,49.8
Feb,1.Concord,49.1
Feb,1.Concord,49.6
Feb,1.Concord,46.9
Feb,1.Concord,47.1
Feb,1.Concord,48.6
Feb,1.Concord,52.5
Feb,1.Concord,55.8
Feb,1.Concord,57.4
Feb,1.Concord,57
Feb,1.Concord,59
Feb,1.Concord,59
Feb,1.Concord,59
Feb,1.Concord,59
Feb,1.Concord,57.9
Feb,1.Concord,56.7
Feb,1.Concord,53.8
Feb,1.Concord,52
Feb,1.Concord,51.8
Feb,1.Concord,49.8
Feb,1.Concord,48.7
Feb,1.Concord,46.8
Feb,1.Concord,45.9
Feb,1.Concord,44.1
Feb,1.Concord,44.1
Feb,1.Concord,43.9
Feb,1.Concord,42.8
Feb,1.Concord,42.1
Feb,1.Concord,42.3
Feb,1.Concord,43.3
Feb,1.Concord,46.4
Feb,1.Concord,49.3
Feb,1.Concord,52.5
Feb,1.Concord,55.9
Feb,1.Concord,56.1
Feb,1.Concord,57.2
Feb,1.Concord,59
Feb,1.Concord,59
Feb,1.Concord,57.9
Feb,1.Concord,56.7
Feb,1.Concord,53.8
Feb,1.Concord,52.5
Feb,1.Concord,48.7
Feb,1.Concord,47.8
Feb,1.Concord,45.9
Feb,1.Concord,44.8
Feb,1.Concord,43.5
Feb,1.Concord,40.1
Feb,1.Concord,41.9
Feb,1.Concord,40.1
Feb,1.Concord,40.8
Feb,1.Concord,39
Feb,1.Concord,39.6
Feb,1.Concord,43.7
Feb,1.Concord,49.3
Feb,1.Concord,52.3
Feb,1.Concord,55.2
Feb,1.Concord,57.2
Feb,1.Concord,58.1
Feb,1.Concord,59.2
Feb,1.Concord,61
Feb,1.Concord,61.3
Feb,1.Concord,60.4
Feb,1.Concord,59.7
Feb,1.Concord,56.7
Feb,1.Concord,53.8
Feb,1.Concord,53.1
Feb,1.Concord,52.9
Feb,1.Concord,50.9
Feb,1.Concord,49.8
Feb,1.Concord,48.7
Feb,1.Concord,47.8
Feb,1.Concord,46
Feb,1.Concord,46.2
Feb,1.Concord,48
Feb,1.Concord,48.2
Feb,1.Concord,48.6
Feb,1.Concord,49.1
Feb,1.Concord,49.8
Feb,1.Concord,49.5
Feb,1.Concord,53.4
Feb,1.Concord,56.1
Feb,1.Concord,57
Feb,1.Concord,57
Feb,1.Concord,57
Feb,1.Concord,56.5
Feb,1.Concord,55.9
Feb,1.Concord,54.9
Feb,1.Concord,53.8
Feb,1.Concord,51.8
Feb,1.Concord,50.9
Feb,1.Concord,49.8
Feb,1.Concord,48
Feb,1.Concord,48
Feb,1.Concord,47.8
Feb,1.Concord,46.8
Feb,1.Concord,45.5
Feb,1.Concord,41.9
Feb,1.Concord,40.8
Feb,1.Concord,39.9
Feb,1.Concord,40.5
Feb,1.Concord,44.8
Feb,1.Concord,50.5
Feb,1.Concord,55.4
Feb,1.Concord,58.1
Feb,1.Concord,60.4
Feb,1.Concord,62.2
Feb,1.Concord,63.1
Feb,1.Concord,64.2
Feb,1.Concord,65.1
Feb,1.Concord,64.4
Feb,1.Concord,63.5
Feb,1.Concord,57.9
Feb,1.Concord,57.9
Feb,1.Concord,53.1
Feb,1.Concord,52.5
Feb,1.Concord,51.8
Feb,1.Concord,49.8
Feb,1.Concord,47.8
Feb,1.Concord,45.9
Feb,1.Concord,43.9
Feb,1.Concord,42.8
Feb,1.Concord,41.9
Feb,1.Concord,41.2
Feb,1.Concord,42.4
Feb,1.Concord,45.7
Feb,1.Concord,51.6
Feb,1.Concord,56.1
Feb,1.Concord,57.2
Feb,1.Concord,59.2
Feb,1.Concord,60.3
Feb,1.Concord,62.2
Feb,1.Concord,63.1
Feb,1.Concord,64.2
Feb,1.Concord,64
Feb,1.Concord,63.5
Feb,1.Concord,59.9
Feb,1.Concord,57.4
Feb,1.Concord,53.8
Feb,1.Concord,52.9
Feb,1.Concord,51.8
Feb,1.Concord,50
Feb,1.Concord,49.6
Feb,1.Concord,46.8
Feb,1.Concord,45.9
Feb,1.Concord,44.8
Feb,1.Concord,43.9
Feb,1.Concord,43
Feb,1.Concord,42.8
Feb,1.Concord,45
Feb,1.Concord,51.1
Feb,1.Concord,56.5
Feb,1.Concord,60.4
Feb,1.Concord,62.1
Feb,1.Concord,63
Feb,1.Concord,64.4
Feb,1.Concord,66
Feb,1.Concord,66.9
Feb,1.Concord,65.8
Feb,1.Concord,64.8
Feb,1.Concord,62.4
Feb,1.Concord,57.6
Feb,1.Concord,54.9
Feb,1.Concord,53.6
Feb,1.Concord,50.9
Feb,1.Concord,48.9
Feb,1.Concord,48.6
Feb,1.Concord,45.9
Feb,1.Concord,45
Feb,1.Concord,44.8
Feb,1.Concord,43.2
Feb,1.Concord,42.1
Feb,1.Concord,43
Feb,1.Concord,45
Feb,1.Concord,49.6
Feb,1.Concord,55
Feb,1.Concord,60.1
Feb,1.Concord,64.2
Feb,1.Concord,65.8
Feb,1.Concord,64.9
Feb,1.Concord,64.8
Feb,1.Concord,64
Feb,1.Concord,63.5
Feb,1.Concord,62.8
Feb,1.Concord,61.9
Feb,1.Concord,59.7
Feb,1.Concord,56.8
Feb,1.Concord,55.8
Feb,1.Concord,55
Feb,1.Concord,54.9
Feb,1.Concord,53.8
Feb,1.Concord,52.2
Feb,1.Concord,53.8
Feb,1.Concord,51.8
Feb,1.Concord,51.1
Feb,1.Concord,50.9
Feb,1.Concord,50.2
Feb,1.Concord,52.2
Feb,1.Concord,53.8
Feb,1.Concord,55
Feb,1.Concord,54
Feb,1.Concord,55.9
Feb,1.Concord,55.9
Feb,1.Concord,55.9
Feb,1.Concord,55.9
Feb,1.Concord,55.9
Feb,1.Concord,55.6
Feb,1.Concord,55.8
Feb,1.Concord,55
Feb,1.Concord,55.4
Feb,1.Concord,54.9
Feb,1.Concord,54
Feb,1.Concord,53.8
Feb,1.Concord,52.9
Feb,1.Concord,51.8
Feb,1.Concord,51.1
Feb,1.Concord,51.1
Feb,1.Concord,50.9
Feb,1.Concord,50
Feb,1.Concord,49.8
Feb,1.Concord,48.7
Feb,1.Concord,48.6
Feb,1.Concord,53.4
Feb,1.Concord,56.1
Feb,1.Concord,58.1
Feb,1.Concord,60.3
Feb,1.Concord,62.2
Feb,1.Concord,63
Feb,1.Concord,63
Feb,1.Concord,62.6
Feb,1.Concord,61.3
Feb,1.Concord,59.7
Feb,1.Concord,56.8
Feb,1.Concord,55.4
Feb,1.Concord,51.8
Feb,1.Concord,50.9
Feb,1.Concord,50
Feb,1.Concord,48.9
Feb,1.Concord,48.7
Feb,1.Concord,48
Feb,1.Concord,47.8
Feb,1.Concord,46.8
Feb,1.Concord,44.6
Feb,1.Concord,46.2
Feb,1.Concord,47.1
Feb,1.Concord,49.3
Feb,1.Concord,52.3
Feb,1.Concord,55.2
Feb,1.Concord,56.8
Feb,1.Concord,55.8
Feb,1.Concord,55
Feb,1.Concord,54.9
Feb,1.Concord,53.8
Feb,1.Concord,53.8
Feb,1.Concord,53.6
Feb,1.Concord,53.8
Feb,1.Concord,51.8
Feb,1.Concord,51.1
Feb,1.Concord,51.1
Feb,1.Concord,50.9
Feb,1.Concord,49.8
Feb,1.Concord,48.6
Feb,1.Concord,48.7
Feb,1.Concord,47.8
Feb,1.Concord,45.9
Feb,1.Concord,44.8
Feb,1.Concord,44.1
Feb,1.Concord,43.9
Feb,1.Concord,42.3
Feb,1.Concord,44.6
Feb,1.Concord,48.4
Feb,1.Concord,51.1
Feb,1.Concord,51.4
Feb,1.Concord,54.1
Feb,1.Concord,56.1
Feb,1.Concord,57.2
Feb,1.Concord,58.8
Feb,1.Concord,58.5
Feb,1.Concord,57.6
Feb,1.Concord,57.4
Feb,1.Concord,52.9
Feb,1.Concord,50.9
Feb,1.Concord,49.8
Feb,1.Concord,48.7
Feb,1.Concord,47.8
Feb,1.Concord,46
Feb,1.Concord,45.9
Feb,1.Concord,43.9
Feb,1.Concord,42.1
Feb,1.Concord,41.9
Feb,1.Concord,39.9
Feb,1.Concord,39.7
Feb,1.Concord,39.6
Feb,1.Concord,42.4
Feb,1.Concord,46.9
Feb,1.Concord,52.5
Feb,1.Concord,56.3
Feb,1.Concord,59
Feb,1.Concord,59.4
Feb,1.Concord,61.9
Feb,1.Concord,60.8
Feb,1.Concord,60.3
Feb,1.Concord,58.8
Feb,1.Concord,57.6
Feb,1.Concord,54.9
Feb,1.Concord,52.3
Feb,1.Concord,50.7
Feb,1.Concord,49.5
Mar,1.Concord,48.9
Mar,1.Concord,48.6
Mar,1.Concord,47.8
Mar,1.Concord,45.5
Mar,1.Concord,43.3
Mar,1.Concord,42.8
Mar,1.Concord,42.6
Mar,1.Concord,41
Mar,1.Concord,41.4
Mar,1.Concord,45
Mar,1.Concord,48.7
Mar,1.Concord,54
Mar,1.Concord,57.4
Mar,1.Concord,59.2
Mar,1.Concord,60.6
Mar,1.Concord,61.9
Mar,1.Concord,62.6
Mar,1.Concord,62.6
Mar,1.Concord,61.5
Mar,1.Concord,60.4
Mar,1.Concord,57.2
Mar,1.Concord,56.8
Mar,1.Concord,53.4
Mar,1.Concord,51.8
Mar,1.Concord,51.8
Mar,1.Concord,51.4
Mar,1.Concord,48.6
Mar,1.Concord,51.8
Mar,1.Concord,51.8
Mar,1.Concord,51.6
Mar,1.Concord,50
Mar,1.Concord,50
Mar,1.Concord,50
Mar,1.Concord,49.8
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,49.5
Mar,1.Concord,48.6
Mar,1.Concord,51.8
Mar,1.Concord,53.8
Mar,1.Concord,55.4
Mar,1.Concord,56.7
Mar,1.Concord,56.5
Mar,1.Concord,56.3
Mar,1.Concord,51.4
Mar,1.Concord,50.2
Mar,1.Concord,51.8
Mar,1.Concord,51.6
Mar,1.Concord,50
Mar,1.Concord,50
Mar,1.Concord,49.6
Mar,1.Concord,46.4
Mar,1.Concord,46.2
Mar,1.Concord,44.6
Mar,1.Concord,44.6
Mar,1.Concord,44.4
Mar,1.Concord,43.2
Mar,1.Concord,46.9
Mar,1.Concord,52.2
Mar,1.Concord,55.6
Mar,1.Concord,57.7
Mar,1.Concord,62.6
Mar,1.Concord,62.8
Mar,1.Concord,64.6
Mar,1.Concord,66
Mar,1.Concord,65.7
Mar,1.Concord,64.4
Mar,1.Concord,63.9
Mar,1.Concord,58.8
Mar,1.Concord,57
Mar,1.Concord,55.2
Mar,1.Concord,53.4
Mar,1.Concord,51.4
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48
Mar,1.Concord,46.8
Mar,1.Concord,50
Mar,1.Concord,49.8
Mar,1.Concord,48.4
Mar,1.Concord,50
Mar,1.Concord,53.8
Mar,1.Concord,55.6
Mar,1.Concord,57.4
Mar,1.Concord,59.2
Mar,1.Concord,61
Mar,1.Concord,62.6
Mar,1.Concord,62.4
Mar,1.Concord,60.4
Mar,1.Concord,58.3
Mar,1.Concord,57.2
Mar,1.Concord,57.2
Mar,1.Concord,57
Mar,1.Concord,55.2
Mar,1.Concord,53.6
Mar,1.Concord,53.6
Mar,1.Concord,53.6
Mar,1.Concord,53.6
Mar,1.Concord,53.4
Mar,1.Concord,51.6
Mar,1.Concord,50
Mar,1.Concord,50
Mar,1.Concord,49.8
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48.4
Mar,1.Concord,49.8
Mar,1.Concord,48
Mar,1.Concord,46.8
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48.4
Mar,1.Concord,49.3
Mar,1.Concord,49.3
Mar,1.Concord,48.9
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48
Mar,1.Concord,46.4
Mar,1.Concord,46.4
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48.4
Mar,1.Concord,50.2
Mar,1.Concord,52.2
Mar,1.Concord,55.2
Mar,1.Concord,53.8
Mar,1.Concord,55.4
Mar,1.Concord,55.4
Mar,1.Concord,55.4
Mar,1.Concord,55.2
Mar,1.Concord,53.4
Mar,1.Concord,51.6
Mar,1.Concord,50
Mar,1.Concord,49.6
Mar,1.Concord,46.2
Mar,1.Concord,44.6
Mar,1.Concord,44.8
Mar,1.Concord,46.4
Mar,1.Concord,46.4
Mar,1.Concord,46.4
Mar,1.Concord,46.4
Mar,1.Concord,46.4
Mar,1.Concord,46.6
Mar,1.Concord,47.8
Mar,1.Concord,49.8
Mar,1.Concord,52
Mar,1.Concord,53.6
Mar,1.Concord,53.8
Mar,1.Concord,55.2
Mar,1.Concord,53.6
Mar,1.Concord,53.6
Mar,1.Concord,53.2
Mar,1.Concord,52.5
Mar,1.Concord,51.6
Mar,1.Concord,49.8
Mar,1.Concord,48.4
Mar,1.Concord,49.6
Mar,1.Concord,46.4
Mar,1.Concord,46.4
Mar,1.Concord,46.4
Mar,1.Concord,46.4
Mar,1.Concord,46
Mar,1.Concord,42.8
Mar,1.Concord,42.8
Mar,1.Concord,42.8
Mar,1.Concord,42.8
Mar,1.Concord,43.2
Mar,1.Concord,46.9
Mar,1.Concord,52
Mar,1.Concord,53.8
Mar,1.Concord,55.2
Mar,1.Concord,53.4
Mar,1.Concord,51.3
Mar,1.Concord,46.8
Mar,1.Concord,49.8
Mar,1.Concord,48.9
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48
Mar,1.Concord,46.6
Mar,1.Concord,47.8
Mar,1.Concord,45
Mar,1.Concord,48
Mar,1.Concord,46.6
Mar,1.Concord,48.2
Mar,1.Concord,48
Mar,1.Concord,46.6
Mar,1.Concord,48.4
Mar,1.Concord,50.4
Mar,1.Concord,53.8
Mar,1.Concord,55.4
Mar,1.Concord,55.6
Mar,1.Concord,56.7
Mar,1.Concord,57.2
Mar,1.Concord,57.2
Mar,1.Concord,57.2
Mar,1.Concord,57.4
Mar,1.Concord,57.2
Mar,1.Concord,57
Mar,1.Concord,55
Mar,1.Concord,51.8
Mar,1.Concord,51.6
Mar,1.Concord,49.8
Mar,1.Concord,48
Mar,1.Concord,46.2
Mar,1.Concord,44.6
Mar,1.Concord,44.4
Mar,1.Concord,42.8
Mar,1.Concord,42.8
Mar,1.Concord,42.8
Mar,1.Concord,42.8
Mar,1.Concord,43.2
Mar,1.Concord,46.8
Mar,1.Concord,50.5
Mar,1.Concord,55.8
Mar,1.Concord,59.2
Mar,1.Concord,60.8
Mar,1.Concord,60.8
Mar,1.Concord,61
Mar,1.Concord,62.4
Mar,1.Concord,61.7
Mar,1.Concord,60.8
Mar,1.Concord,60.8
Mar,1.Concord,60.8
Mar,1.Concord,60.4
Mar,1.Concord,57.2
Mar,1.Concord,57
Mar,1.Concord,55.4
Mar,1.Concord,55.4
Mar,1.Concord,55.4
Mar,1.Concord,55.4
Mar,1.Concord,55.4
Mar,1.Concord,55.4
Mar,1.Concord,55.2
Mar,1.Concord,53.8
Mar,1.Concord,55.2
Mar,1.Concord,53.6
Mar,1.Concord,53.6
Mar,1.Concord,55.8
Mar,1.Concord,57.6
Mar,1.Concord,61
Mar,1.Concord,62.8
Mar,1.Concord,64.2
Mar,1.Concord,62.8
Mar,1.Concord,63.9
Mar,1.Concord,64.4
Mar,1.Concord,64
Mar,1.Concord,60.4
Mar,1.Concord,57.7
Mar,1.Concord,55.2
Mar,1.Concord,53.6
Mar,1.Concord,53.4
Mar,1.Concord,51.8
Mar,1.Concord,51.4
Mar,1.Concord,48.2
Mar,1.Concord,48
Mar,1.Concord,46.4
Mar,1.Concord,46.4
Mar,1.Concord,46.2
Mar,1.Concord,45
Mar,1.Concord,48.7
Mar,1.Concord,54
Mar,1.Concord,58.1
Mar,1.Concord,64.4
Mar,1.Concord,64.6
Mar,1.Concord,66.4
Mar,1.Concord,68.2
Mar,1.Concord,69.8
Mar,1.Concord,69.6
Mar,1.Concord,67.8
Mar,1.Concord,65.8
Mar,1.Concord,62.2
Mar,1.Concord,58.6
Mar,1.Concord,55.4
Mar,1.Concord,55.2
Mar,1.Concord,53.6
Mar,1.Concord,53.6
Mar,1.Concord,53.4
Mar,1.Concord,51.8
Mar,1.Concord,51.8
Mar,1.Concord,51.6
Mar,1.Concord,49.8
Mar,1.Concord,48.2
Mar,1.Concord,48.6
Mar,1.Concord,52.2
Mar,1.Concord,55.2
Mar,1.Concord,59.4
Mar,1.Concord,63
Mar,1.Concord,66.6
Mar,1.Concord,69.8
Mar,1.Concord,70
Mar,1.Concord,71.4
Mar,1.Concord,70
Mar,1.Concord,67.8
Mar,1.Concord,66
Mar,1.Concord,64
Mar,1.Concord,60.8
Mar,1.Concord,60.6
Mar,1.Concord,58.8
Mar,1.Concord,57.2
Mar,1.Concord,57.2
Mar,1.Concord,57
Mar,1.Concord,55.2
Mar,1.Concord,53.6
Mar,1.Concord,53.6
Mar,1.Concord,53.4
Mar,1.Concord,52
Mar,1.Concord,53.8
Mar,1.Concord,55.4
Mar,1.Concord,57.6
Mar,1.Concord,61.3
Mar,1.Concord,66.6
Mar,1.Concord,70
Mar,1.Concord,71.8
Mar,1.Concord,73.4
Mar,1.Concord,73.4
Mar,1.Concord,73.4
Mar,1.Concord,72.3
Mar,1.Concord,71.1
Mar,1.Concord,65.8
Mar,1.Concord,62.6
Mar,1.Concord,62.1
Mar,1.Concord,57.2
Mar,1.Concord,57
Mar,1.Concord,55.2
Mar,1.Concord,53.4
Mar,1.Concord,51.8
Mar,1.Concord,51.4
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,48.7
Mar,1.Concord,54.5
Mar,1.Concord,61.2
Mar,1.Concord,64.9
Mar,1.Concord,70
Mar,1.Concord,71.8
Mar,1.Concord,73.6
Mar,1.Concord,75.2
Mar,1.Concord,75.4
Mar,1.Concord,76.3
Mar,1.Concord,75.9
Mar,1.Concord,74.8
Mar,1.Concord,71.2
Mar,1.Concord,67.8
Mar,1.Concord,65.8
Mar,1.Concord,62.6
Mar,1.Concord,61.9
Mar,1.Concord,61.3
Mar,1.Concord,60.3
Mar,1.Concord,55.6
Mar,1.Concord,57.2
Mar,1.Concord,57.2
Mar,1.Concord,57.4
Mar,1.Concord,57.7
Mar,1.Concord,59
Mar,1.Concord,60.3
Mar,1.Concord,61.2
Mar,1.Concord,64.6
Mar,1.Concord,66.2
Mar,1.Concord,66.4
Mar,1.Concord,68.2
Mar,1.Concord,69.8
Mar,1.Concord,68.9
Mar,1.Concord,67.3
Mar,1.Concord,64.8
Mar,1.Concord,62.2
Mar,1.Concord,58.8
Mar,1.Concord,57
Mar,1.Concord,55.2
Mar,1.Concord,54.3
Mar,1.Concord,53.4
Mar,1.Concord,51.8
Mar,1.Concord,51.3
Mar,1.Concord,46.4
Mar,1.Concord,46.2
Mar,1.Concord,44.4
Mar,1.Concord,43
Mar,1.Concord,44.4
Mar,1.Concord,43.7
Mar,1.Concord,50.5
Mar,1.Concord,55.9
Mar,1.Concord,61.2
Mar,1.Concord,64.4
Mar,1.Concord,64.9
Mar,1.Concord,69.8
Mar,1.Concord,70
Mar,1.Concord,71.6
Mar,1.Concord,72.1
Mar,1.Concord,71.6
Mar,1.Concord,71.1
Mar,1.Concord,66
Mar,1.Concord,64
Mar,1.Concord,60.4
Mar,1.Concord,57
Mar,1.Concord,55.2
Mar,1.Concord,54.3
Mar,1.Concord,53.4
Mar,1.Concord,51.8
Mar,1.Concord,51.6
Mar,1.Concord,49.8
Mar,1.Concord,48.2
Mar,1.Concord,48.4
Mar,1.Concord,50.5
Mar,1.Concord,55.9
Mar,1.Concord,61.3
Mar,1.Concord,66.6
Mar,1.Concord,71.6
Mar,1.Concord,72
Mar,1.Concord,75.2
Mar,1.Concord,75.2
Mar,1.Concord,75.2
Mar,1.Concord,74.8
Mar,1.Concord,74.1
Mar,1.Concord,73.2
Mar,1.Concord,71.2
Mar,1.Concord,67.8
Mar,1.Concord,65.8
Mar,1.Concord,62.8
Mar,1.Concord,64.2
Mar,1.Concord,62.4
Mar,1.Concord,60.8
Mar,1.Concord,60.4
Mar,1.Concord,57.2
Mar,1.Concord,57.2
Mar,1.Concord,57.2
Mar,1.Concord,57.2
Mar,1.Concord,57.2
Mar,1.Concord,57.9
Mar,1.Concord,60.8
Mar,1.Concord,62.1
Mar,1.Concord,62.6
Mar,1.Concord,62.8
Mar,1.Concord,64.6
Mar,1.Concord,66.2
Mar,1.Concord,66
Mar,1.Concord,64.8
Mar,1.Concord,63.3
Mar,1.Concord,62.4
Mar,1.Concord,60.4
Mar,1.Concord,57
Mar,1.Concord,55.2
Mar,1.Concord,53.4
Mar,1.Concord,51.4
Mar,1.Concord,48.2
Mar,1.Concord,48.4
Mar,1.Concord,50.4
Mar,1.Concord,53.6
Mar,1.Concord,53.4
Mar,1.Concord,52.5
Mar,1.Concord,51.8
Mar,1.Concord,52.2
Mar,1.Concord,55.6
Mar,1.Concord,57
Mar,1.Concord,59.2
Mar,1.Concord,61
Mar,1.Concord,62.8
Mar,1.Concord,64.6
Mar,1.Concord,66.2
Mar,1.Concord,66.2
Mar,1.Concord,66.6
Mar,1.Concord,66.2
Mar,1.Concord,66
Mar,1.Concord,63.9
Mar,1.Concord,59.2
Mar,1.Concord,60.8
Mar,1.Concord,60.6
Mar,1.Concord,58.6
Mar,1.Concord,55.4
Mar,1.Concord,55
Mar,1.Concord,52.3
Mar,1.Concord,57
Mar,1.Concord,55.2
Mar,1.Concord,53.6
Mar,1.Concord,53.6
Mar,1.Concord,54.7
Mar,1.Concord,62.8
Mar,1.Concord,64.6
Mar,1.Concord,66.6
Mar,1.Concord,70
Mar,1.Concord,72
Mar,1.Concord,75.2
Mar,1.Concord,75.2
Mar,1.Concord,75.4
Mar,1.Concord,76.1
Mar,1.Concord,75.9
Mar,1.Concord,74.8
Mar,1.Concord,71.2
Mar,1.Concord,67.6
Mar,1.Concord,64
Mar,1.Concord,60.4
Mar,1.Concord,57
Mar,1.Concord,55.4
Mar,1.Concord,55.2
Mar,1.Concord,53.4
Mar,1.Concord,51.6
Mar,1.Concord,49.6
Mar,1.Concord,46.4
Mar,1.Concord,46.6
Mar,1.Concord,49.1
Mar,1.Concord,55.9
Mar,1.Concord,61.3
Mar,1.Concord,66.4
Mar,1.Concord,68.2
Mar,1.Concord,70.2
Mar,1.Concord,73.6
Mar,1.Concord,75
Mar,1.Concord,73.2
Mar,1.Concord,72.7
Mar,1.Concord,71.6
Mar,1.Concord,71.1
Mar,1.Concord,65.7
Mar,1.Concord,60.6
Mar,1.Concord,58.8
Mar,1.Concord,57.4
Mar,1.Concord,58.8
Mar,1.Concord,57
Mar,1.Concord,55.2
Mar,1.Concord,53.4
Mar,1.Concord,52
Mar,1.Concord,53.6
Mar,1.Concord,53.6
Mar,1.Concord,53.6
Mar,1.Concord,53.6
Mar,1.Concord,53.8
Mar,1.Concord,55.8
Mar,1.Concord,59.9
Mar,1.Concord,62.6
Mar,1.Concord,62.8
Mar,1.Concord,64.4
Mar,1.Concord,64.4
Mar,1.Concord,64.2
Mar,1.Concord,63.5
Mar,1.Concord,62.6
Mar,1.Concord,60.4
Mar,1.Concord,56.8
Mar,1.Concord,53.4
Mar,1.Concord,51.6
Mar,1.Concord,49.8
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,47.8
Mar,1.Concord,44.4
Mar,1.Concord,42.8
Mar,1.Concord,42.8
Mar,1.Concord,42.4
Mar,1.Concord,39.6
Mar,1.Concord,43.3
Mar,1.Concord,48.6
Mar,1.Concord,52.2
Mar,1.Concord,55.8
Mar,1.Concord,59.2
Mar,1.Concord,61
Mar,1.Concord,63
Mar,1.Concord,66
Mar,1.Concord,64.2
Mar,1.Concord,62.4
Mar,1.Concord,59.5
Mar,1.Concord,56.8
Mar,1.Concord,53.4
Mar,1.Concord,51.8
Mar,1.Concord,51.6
Mar,1.Concord,50
Mar,1.Concord,50
Mar,1.Concord,49.8
Mar,1.Concord,48.2
Mar,1.Concord,48.2
Mar,1.Concord,47.8
Mar,1.Concord,46.8
Mar,1.Concord,46.4
Mar,1.Concord,46.6
Mar,1.Concord,48.6
Mar,1.Concord,52.2
Mar,1.Concord,55.6
Mar,1.Concord,57.6
Mar,1.Concord,61
Mar,1.Concord,62.8
Mar,1.Concord,64.2
Mar,1.Concord,62.6
Mar,1.Concord,62.4
Mar,1.Concord,61.5
Mar,1.Concord,60.8
Mar,1.Concord,60.4
Mar,1.Concord,57
Mar,1.Concord,55.2
Mar,1.Concord,53.4
Mar,1.Concord,51.8
Mar,1.Concord,51.6
Mar,1.Concord,50
Mar,1.Concord,49.6
Mar,1.Concord,46.4
Mar,1.Concord,46.6
Mar,1.Concord,48
Mar,1.Concord,46.4
Mar,1.Concord,46.4
Mar,1.Concord,46.9
Mar,1.Concord,52.2
Mar,1.Concord,55.6
Mar,1.Concord,57.6
Mar,1.Concord,61
Mar,1.Concord,62.8
Mar,1.Concord,64.6
Mar,1.Concord,66.2
Mar,1.Concord,64.2
Mar,1.Concord,62.8
Mar,1.Concord,61.5
Mar,1.Concord,60.6
Mar,1.Concord,58.6
Mar,1.Concord,55.2
Mar,1.Concord,53.4
Mar,1.Concord,51.8
